"id","brand","model","year","category","engine_capacity"
"2587c474148d2889252e5c36498a3a8e","UM","V2C-250T",2007,"Custom / cruiser",250
"258a7674ad6763d2c118474cf9ad8261","Kawasaki","1400 GTR",2013,"Sport touring",1350
"258af1c41e0f939f216c68c3902e1b44","Triumph","Bonneville SE",2011,"Classic",870
"258f9ca73741a575124abc0ee631e34b","Derbi","GP1 250 Racing",2009,"Sport",240
"2593a50d0f708eae63d22781c4ec51d2","Honda","CB 450 N",1985,"Naked bike",450
"259762d2378f40a187c338c463806a79","KTM","390 Duke",2020,"Naked bike",370
"259a0b5b2b5d4533a8219e15b178c51f","Derbi","Rambla 300i",2012,"Scooter",280
"259beab4e9704360bbdb88c316ae3faf","CF Moto","Moto V3 Sport - CF250T-3",2007,"Sport",240
"25a55ee7e3cad8fbe3cf863ea2d9a6a4","KTM","250 GS Enduro Sport",1985,"Enduro / offroad",250
"25b46f83b00ba06ecdae0c0e5bab5c2e","Husqvarna","CR 250",2002,"Cross / motocross",250
"25b4aab710f5dec1bb06ef3044889b4b","Jawa",350,1980,"Classic",340
"25bac961efb26b06316f3f4f0e77bf04","Yamaha","XT 225",2005,"Allround",220
"25c171453ad2e67597ebea88b305c026","Bimota","DB 6 Delirio",2006,"Naked bike",990
"25c9760cbafa7a41be6928f2906d86fd","Husqvarna","Vitpilen 701",2020,"Allround",690
"25cdd3848fd2feeef8a8b939ca0b6a39","Indian","Chief Vintage",2019,"Classic",1810
"25d07927896a314f3506280a4759bd00","Yamaha","XV 535 (reduced effect)",1992,"Custom / cruiser",540
"25d232bcb7834bcf5e8d476229c6ae71","KTM","Freeride 350",2014,"Enduro / offroad",350
"25d8994cdcc0a8369f130915c9867f69","Suzuki","Katana 750",2005,"Sport",750
"25ee387b29b7c6e50320dbccb0974085","Jawa","650 Style",2005,"Naked bike",650
"260051554cb5d150e1f7c33075b9457f","Yamaha","RD 350",1980,"Sport touring",350
"26024fb4a3b58192b0f64e5dc35effd7","GAS GAS","GAS MC 250 Cross",2008,"Cross / motocross",250
"260cd2d1226a2564d7a823413abb57d7","Kymco","People GT 200i",2012,"Scooter",210
"26103d19141169f647dc024d106ba10f","Triumph","Tiger Explorer XCa",2017,"Allround",1220
"26159ad2a0d3ad4bdc2e24a40cc4078b","Yamaha","VMAX",2012,"Naked bike",1680
"2616f5b56bf24ce9f2ae62257ec76fc4","Beta","Euro 350",2001,"Naked bike",350
"2619e832cc6bd7586dab271ded3f1f5a","Yamaha","YZ450F",2015,"Cross / motocross",450
"261c37cfde617d2ef56df49aeeb8b626","Kawasaki","Vulcan 1600 Nomad",2005,"Custom / cruiser",1550
"261cbf4f8740c36d426232e812f889cc","KTM","1290 Super Duke GT",2016,"Naked bike",1300
"261f62d183b59d8467ea2c93063ba555","Yamaha","FJR 1300 AS",2007,"Sport",1300
"26254a4c595ed39c74065bd331073b55","Victory","Hammer S LE",2014,"Custom / cruiser",1730
"263408ba2f76ecaca31a4860b2a3900d","Bimota","Vdue 500",1997,"Sport",500
"26589de8862bc4fb43222cbf4e32709e","CF Moto","Moto 250 Freedom Scooter",2008,"Scooter",240
"265a8d0dc2bff7f6da766046389ceb72","Kawasaki","ZRX 1200 S",2002,"Naked bike",1160
"265cf9fa8684097f96b9772143e26589","Pagsta","KRB 250 Sports",2010,"Sport",230
"265ebf193bfc52ba86f2a0f6e51fc7f7","Kawasaki","Vulcan 800",2005,"Custom / cruiser",810
"265f85e31dccad5d6cf154b6fb640c19","Kawasaki","Z 750 Turbo",1984,"Sport",740
"266121e41a24c2e9c1c2c0f0c9475b70","KTM","890 Adventure R Rally",2021,"Enduro / offroad",890
"26657b3d52953c573e63655ed4eab50d","Honda","Gold Wing Automatic DCT",2018,"Touring",1830
"2665820207080f6718235ff9e4fb4538","Hyosung","GT650S",2008,"Sport touring",670
"266827156f5a2143e5796b94ef6bd2f6","Honda","Big Red",2009,"Sport",680
"266830de5b21ed418d2db1990ed978c0","Saxon","Firestorm",2009,"Custom / cruiser",1570
"2669eb7a4a168021364617ff24e3e421","Ducati","Multistrada 1200 Enduro",2017,"Enduro / offroad",1200
"266bb1c9ea187c438dbc95ed52a15d04","Buell","S3 Thunderbolt",1998,"Allround",1200
"266be5f63d96ae4659cf154d9183731d","Yamaha","Bolt C-Spec",2018,"Custom / cruiser",950
"266dfd8462dc2a0b10a580b2283be21d","Victory","Kingpin",2007,"Custom / cruiser",1640
"266fbc3b7056556c4fe734f7d538923e","Ducati","750 SS",1998,"Sport",750
"267178629f064e3eaa394eaad51f0918","KTM","690 Enduro R",2010,"Enduro / offroad",650
"26718eecab3f0541455a2cad524c2c99","Harley-Davidson","Softail Springer",2001,"Custom / cruiser",1450
"26730fce3729de04febc7c216a454356","Kawasaki","ER-6f",2009,"Allround",650
"267505e260ac6af574d6a53c10c9381c","Ducati","Multistrada 1200 S Touring",2013,"Sport touring",1200
"2675533355d959e79d60aa20a6e57029","Triumph","Adventurer",1996,"Naked bike",890
"26829f3e88e22941b77db9adbd2c462d","Honda","CX 500 C",1980,"Classic",500
"26887fdfca47ed98e27d2b3a64335cd7","Kawasaki","EL 250",1989,"Allround",250
"268af597ab6acb54352e789513d4472a","Jawa-CZ","350 Basic",2006,"Sport",340
"269236b1fefa23a2975e9c119fff858b","Sym","GTS 250",2007,"Scooter",250
"269281cdb6203721874445c72829ab5d","Honda","XL1000V Varadero",2009,"Touring",1000
"2694493aad3f4e46727ec1c2e004c29e","MV Agusta","Agusta Brutale 1090 RR",2011,"Naked bike",1080
"26a876922cbc945e211271021ca19ec0","KTM","990 SM R",2013,"Super motard",1000
"26a8e6f144ff41f43c162c22ac28a2f1","KTM","250 SX-F",2006,"Cross / motocross",250
"26b26696d02a82daaa4dab00439a2583","Honda","VFR 750 R - RC 30 (reduced effect)",1989,"Sport touring",750
"26b73e44922944a4d0835ad8d2799a4d","Moto Guzzi","Guzzi 850 Le Mans II",1981,"Sport touring",840
"26baa03df0f93a85f9f6cee49ef4bd4e","Yamaha","V-Star 650 Classic",2015,"Custom / cruiser",650
"26bf926f64888b98bc5725139f82437c","Yamaha","XJ 550",1981,"Classic",530
"26d0307875d58eed4e29dce951f1d97b","Kawasaki","GPZ 1000 RX",1988,"Sport",1000
"26d228c3ef682cb6f1a592d6db9ec35e","Honda","GL1800 Gold Wing",2017,"Touring",1830
"26d33570895b0fc1ebbd945b439dffa6","Honda","CTX1300",2015,"Custom / cruiser",1260
"26d59011a3829cbbf467da15feda2f41","Yamaha","FZ6R",2016,"Sport",600
"26dd41cc8b739e0139002c9bcfc76602","Kawasaki","KX 250",2005,"Cross / motocross",250
"26ddd1b269ed867e50528edbce51cf81","Harley-Davidson","FLHTCUSE Screamin Eagle Ultra Classic Electra Glide",2006,"Custom / cruiser",1690
"26e08bfcf58afbd32ca1157fda76da54","Benelli","Tre K 1130",2015,"Sport touring",1130
"26e57afeb19761afee6ff4ec58cc3856","Ducati","Streetfighter 848",2013,"Naked bike",850
"26e757c98d1733d113f5e8bdad1da782","Kawasaki","KX250",2020,"Cross / motocross",250
"26ed19513f4fc8dfddbbedadca8e1080","Harley-Davidson","XL 1200 R Sportster Roadster",2004,"Custom / cruiser",1200
"26f4d3c137c27df01fef2eba48077030","Yamaha","Majesty",2014,"Scooter",400
"2707235a832c95113518dd1c8bc3687c","Suzuki","US 750 GL Intruder",1987,"Classic",750
"270b0bd1377e512c65d03551acd01e9d","Triumph","Thruxton",2011,"Classic",870
"271050fc4b6b19d36f1a6317b4fa2ea6","Yamaha","XSR900 Yard Built Monkeebeast by Wrenchmonkees",2017,"Allround",850
"2711dcf839d5e2a9b75f8aed7d6c15e9","Motobi","Velvet 400",2004,"Scooter",380
"271a1c24b7d7608c96e08927cd213000","Honda","CB 1100 R",1983,"Sport",1060
"27205853c44d98d96907b993eb33c867","Triumph","Rocket III Roadster",2018,"Custom / cruiser",2290
"272de0cde61b7c8eee781aba148fe39c","Modenas","Elegan 250",2017,"Scooter",250
"272f22fef6b108942d969a4a63978066","Triumph","Bonneville T120 Black",2017,"Classic",1200
"2738ddb84283e69a68248f87a1f21261","Aprilia","Atlantic 400 Sprint",2007,"Scooter",400
"273939a50a39b66e665d698eb268eb0f","Moto Guzzi","Guzzi V9 Roamer",2018,"Classic",850
"273b5f27e5cb951958e14722c0c11fac","Kawasaki","Z 400 B",1980,"Touring",390
"273c9cf64006a990b7c3b496e15c99c3","Yamaha","XT660X",2011,"Super motard",660
"2740b0a15f090526dd4584c63c896e29","Ridley","Auto-Glide TT",2006,"Custom / cruiser",740
"2740e9b812558229aa8adf17aaf6299c","Kawasaki","VN 2000 (VN2000-A1)",2004,"Custom / cruiser",2050
"2752e8f9efea6c1dc2e62d3fa659fbf5","Husqvarna","TE310",2012,"Enduro / offroad",300
"275c154f06f94ea8dcb48ef64f456fcb","Kawasaki","ZZ-R 600",1991,"Sport touring",600
"2760abef9147d8bbb4233b9b84713081","Kawasaki","Z 440 LTD Belt Drive",1982,"Naked bike",440
"2771c6b34f9e0ea47473c72a4eca4ae0","KTM","1050 Adventure",2015,"Allround",1050
"2776ff55219cb2bcb1d262a9a9477ec4","Moto Guzzi","Guzzi Nevada Classic 750 IE",2006,"Custom / cruiser",740
"278591164be416a5fc4562e6e3594cad","Kawasaki","Vulcan 1600 Nomad",2008,"Touring",1550
"278821b2e9f6ec556ccc22def4e89eaf","Matchless","G 80 E",1988,"Classic",490
"2788e00f1306342d2c3edf71df9c1f61","Moto Guzzi","Guzzi California Aquila Nera",2011,"Classic",1060
"278cfa493f16d7e3c2e282ca718cffaa","KTM","450 SX Racing",2005,"Cross / motocross",450
"278d7f54964974ad03c2d576fe38e753","Moto Guzzi","Guzzi Griso 8V SE",2016,"Naked bike",1150
"279916b9b7aac74f29a78a9912fb1916","Triumph","Bonneville T120",2017,"Classic",1200
"27a1a2bffb6e48204a97c53be59b5969","Harley-Davidson","XLH Sportster 883 Standard",1991,"Allround",880
"27a55f41252ae67b00b236819097814c","Beta","Jonathan 350 Cruiser",2004,"Custom / cruiser",350
"27a85e88668b1d6f702d95b754966511","Kawasaki","ER-6n",2014,"Naked bike",650
"27ad3456573ad62229d510e600299902","Husqvarna","SM 570 R",2004,"Enduro / offroad",580
"27b209f666981dc3b5c207fda4717017","Harley-Davidson","FXDXI Dyna Super Glide Sport",2004,"Custom / cruiser",1450
"27b3dc22b0e6b22b005c97d73fb64f50","Cagiva","V Raptor 650",2005,"Naked bike",640
"27c064e487eb20eedbdb5bc472945801","Harley-Davidson","883 Sportster Hugger",1994,"Custom / cruiser",880
"27d4af4fde304078eb7bde8035a8497e","Kawasaki","KX 450 F Monster Energy",2009,"Cross / motocross",450
"27dc0da7096578cd2816754883d927b9","Harley-Davidson","FLSTF Fat Boy Peace Officer",2008,"Custom / cruiser",1570
"27dfdd3b020766b9da1a2e64e41ceb6b","Honda","CBX 550 F 2",1984,"Sport touring",570
"27e009ecf2415c3cd71a13417dcfe4e2","Harley-Davidson","XLH Sportster 883 Evolution (reduced effect)",1986,"Sport touring",880
"27e5d6f339b2970b365ad92c19e4fef3","Yamaha","FZ 750",1990,"Sport touring",750
"27eb495456ee2e48c5f09cab4e12b636","Harley-Davidson","FXR 1340 Super Glide",1988,"Touring",1340
"27edb627fa8d62cfb45d7187a9fac0da","MotoCzysz","C1 990",2011,"Sport",990
"27eecbdb347963e14ce8208b41030201","Suzuki","Hayabusa Z",2016,"Sport",1340
"27ef644dcce76111bf2f7818e52042b9","Harley-Davidson","115th Anniversary Fat Boy 114 (ANV)",2018,"Custom / cruiser",1750
"27f7510d7bf8cbd1a42d12e6ec49c1f6","Honda","VF 1000 F 2",1985,"Classic",1000
"27f7d7214a29af8222b7324b56e4047e","Moto Guzzi","Guzzi Griso 1100",2008,"Naked bike",1060
"27ffe8bbf806540d62c9ab25e79f8f51","Ducati","Diavel Carbon",2015,"Naked bike",1200
"28040a4cd86622ce4e29448396120d03","Ducati","Supersport 1000 DS",2004,"Sport",990
"28044199e3f19ec13754e7b4823bd365","Husqvarna","WR300",2012,"Enduro / offroad",290
"28072345673e2f90fa87767c6cad3c95","Indian","Roadmaster",2015,"Touring",1810
"2809eebfea55f8d6eb73409af127a2a0","Honda","CB1000R",2016,"Naked bike",1000
"2809f408d01f627e7c018c92f2384d07","Honda","CB 500",1997,"Naked bike",500
"280c0f60537964f7c22365596b9491df","Kawasaki","W800 Special Edition",2014,"Classic",770
"2810c009a27e76abeb41d89baa1a3e40","Victory","Touring Cruiser",2003,"Touring",1510
"281ece08ca640d2510db5a75ec353ddd","KTM","990 Adventure S",2008,"Enduro / offroad",1000
"281f3b2dbf88f41dce47ba6ffac5aaf7","Honda","VF 500 F 2",1986,"Sport",500
"281f47ea10db4ce9b65bda13b15ea0a5","Harley-Davidson","XL883L Sportster SuperLow",2012,"Custom / cruiser",880
"281fa5ceec4a33254823a6e5c4eabdd6","TM Racing","Racing MX 450 F",2008,"Cross / motocross",450
"2820fc3f7347cc3203cef938282b1874","KTM","Enduro 350",1988,"Enduro / offroad",340
"28247f567639dda0b2c0f85f7b26634a","Yamaha","WR250R",2008,"Super motard",250
"282ab6ceb3759e163474d545068735f2","Honda","CM 450 A Hondamatic",1982,"Custom / cruiser",450
"282adf2ddb325c2d1fe199a793d1b31e","Aprilia","RSV Mille R",2002,"Sport",1000
"282c8069f6d5b2386f1b4dc8ee6efe0e","Honda","CRF 250 F",2004,"Cross / motocross",250
"2831bbf0edfd72ac751781a44dbceca6","Yamaha","FZ25",2017,"Naked bike",250
"283e9f153b66333cf32c9bcdebb15773","Suzuki","GSF 1200 Bandit",2003,"Naked bike",1160
"283f62bc710e234b88bc8714cad7a117","Aprilia","RSV4 Factory",2022,"Sport",1100
"283f88aac01b6341a66611c66d0d48b8","Triumph","Street Scrambler",2018,"Naked bike",900
"28413e00977a71e4df4a4266b20de073","Suzuki","Burgman 200",2014,"Scooter",200
"284cb346fefadd89f10e077ebf3e55ee","Kawasaki","Versys",2014,"Allround",650
"284e240db8db66942631a958654c441f","Ducati","Monster 1000 i.e.",2004,"Naked bike",990
"285086650292356fc09ab47a033f332e","KTM","350 F EXC Factory",2011,"Enduro / offroad",350
"2853479dbfdd62891db250fb55f6c3e3","Suzuki","GSX-R 600 20th Anniversary",2006,"Sport",600
"2859f6e8613f33ac9ee722514941bf24","KTM","690 Enduro",2008,"Enduro / offroad",650
"285b34eface2568b78288e9f90511436","Kawasaki","GT 250 R",2006,"Sport",250
"285bc9fb9439fc67cdbeeb93b67b8c15","Yamaha","TDR 250",1988,"Enduro / offroad",250
"286267df120de31f0f0757d46b1dd11c","Yamaha","XVZ 13 TFL MM Limited",2000,"Touring",1290
"2863710ca024e2001d78758e25dd7237","Can-Am","Spyder RT",2010,"Touring",1000
"286622db69880b971b2f7a82dc056434","Honda","VT 1100 C3 Shadow",2000,"Custom / cruiser",1100
"2868948d771a6eba5975d938e509bba9","Voge","650DS",2020,"Touring",650
"286df4d6e912cb197f4b49e32855c550","Aprilia","Scarabeo 300 Special",2011,"Scooter",280
"2873a8d834e946b1e89c7a31054de37a","Honda","GL 500 Silver Wing (reduced effect)",1983,"Touring",500
"2876e14a7a9bc7914db6c478279f4bf7","Yamaha","XS 400 DOHC",1989,"Touring",400
"287db9fcd736579d05a10d50291d33a4","Ducati","Hypermotard 939",2018,"Super motard",940
"287f8f9d296e2a55910bf77a50138718","Suzuki","Boulevard M109R2",2009,"Custom / cruiser",1780
"288c72414a83c7eb88f7d71ae3af16f8","Buell","Lightning XB9S",2003,"Naked bike",980
"288f3086252877bbc6f29015115d2a13","Yamaha","XJ 900",1983,"Sport touring",850
"2895cc4f3c166b1a1cabc26795d2149b","Cagiva","Canyon 500",1997,"Enduro / offroad",500
"28a288d7a76df6378a5fe7f6cc0cb249","KTM","Enduro 600 LC 4",1987,"Enduro / offroad",550
"28a7f98008a0c3bb71d002c9775555e9","Suzuki","DR200SE",2009,"Enduro / offroad",200
"28ada3f70a5c439a31d31995c4112d5d","Honda","CBR 600 F",1988,"Sport",600
"28b3ab4514e545eda3586e426a1a4a3b","KTM","1290 Super Duke R ABS",2015,"Naked bike",1300
"28b65fc8011349e2d154a1e69da6ff12","Kawasaki","Vulcan 2000 Classic",2009,"Custom / cruiser",2050
"28c20cb879af669c618e0a8ab9578b76","Moto Guzzi","Guzzi Centauro",1998,"Naked bike",990
"28c28347a776a65595ffb34c434619b9","Kawasaki","GPX 600 R (reduced effect)",1989,"Sport touring",590
"28c2a46c9be9a51b76fb5bceba6461d0","Yamaha","YZF-R25",2015,"Sport",250
"28cb5831e172e052b116595ff8e8fe96","MV Agusta","Agusta F4 1000 R 1 plus 1",2010,"Sport",1000
"28cdd230f5281886849bd90e224f4d68","Honda","CB1100 RS",2017,"Classic",1140
"28da34e8126b399e56bf48cec633f196","Kawasaki","J300",2014,"Scooter",300
"28da35aaccf23bde08702f0d067b9c4c","Honda","CB500F",2018,"Naked bike",470
"2907e070cc4097c4a196f72290d957af","Aprilia","SportCity Cube 200",2010,"Scooter",200
"2911f34ea70b23c998440fe2c5a1e7d6","BMW","R 1100 RS",2000,"Sport touring",1090
"2917a43345a840a812f48efb591fdca0","Aprilia","RSV4 FW-GP",2017,"Sport",1000
"29221a47868b0cb306c1a8a7a46f8625","Moto Guzzi","Guzzi 850 T 5",1984,"Touring",840
"2923125a52782dc8886323da0a1b3248","Piaggio","B 500",2005,"Scooter",460
"292688e70f624f210a236312bede181e","BMW","R 1200 RS",2019,"Allround",1170
"292a95b466752a25cb153ee37670e215","Enfield","Bullet 500 B5",2015,"Classic",500
"292b7f80b717c4a6b5bbcc295207bd67","Moto Guzzi","Guzzi V7 Cafe Classic",2011,"Classic",740
"292e658040d27a4f38ab2d141478bec0","Honda","CR 250",1989,"Cross / motocross",250
"29363315fccdddcf9d2024d8d7654de5","Kawasaki","Z1000",2007,"Naked bike",950
"293713ca8ba842a7514c1339559bb14d","Harley-Davidson","FXDF Fat Bob",2011,"Custom / cruiser",1580
"2937c787d66e78e3893b0c482c683a86","Honda","XL700V Transalp ABS",2010,"Enduro / offroad",680
"293aa40f93a2f49f5c18efce4717319a","Aprilia","RXV 4.5",2008,"Enduro / offroad",450
"293ca32d7be8886aa169dd50546ca88c","Hyosung","GT 650 R",2005,"Sport",650
"294e85d8878aeb4f9c8c13f9eaae2a23","Triumph","Daytona 675 R",2012,"Sport",680
"29584f263013352d8674ea7ff72cd0d8","MV Agusta","Agusta Brutale 800",2018,"Naked bike",800
"295ae8d505757e17b6f6dbb44c943bcd","Kawasaki","Vulcan 1500 Nomad",1999,"Touring",1470
"295dc53c4b0d16a2f6bb88ead7756f9d","Harley-Davidson","FLHTC C 1340 Electra Glide Chrom",1985,"Touring",1340
"29630d538ea78a22379a36fa48356b96","Yamaha","MT-09 TR",2019,"Sport touring",850
"29644c4d0352a78a476b1861cc6efb4c","Harley-Davidson","FLTRI Road Glide",2003,"Custom / cruiser",1450
"296604555d15af6f1014254a4c45faf6","Kawasaki","KLX 300R",2007,"Enduro / offroad",290
"2967337de478a05ca9ed632e26c16da0","Kawasaki","Vulcan  900 Classic",2019,"Custom / cruiser",900
"296bbf2ff5bb75e88f3a0cdd616e3824","MV Agusta","Agusta Brutale 800 RR LH44",2019,"Naked bike",800
"2972a0e07b0b63e19a23697ec43c4a41","Exile Cycles","Cycles Bulldozer",2010,"Custom / cruiser",1310
"2977f8eb0f6b7b83cb462f0564f82303","Triumph","Tiger 900 GT",2023,"Enduro / offroad",890
"297f99dd470cad507a279b6f9089afd3","BMW","R 1150 RS",2003,"Sport touring",1130
"29851d3315bb2d6bb45ccc8ce53d2b54","Honda","XR 230 Motard",2011,"Super motard",220
"29877fd9d778ea2ad718abdab4b2f502","Yamaha","Royal Star Tour Deluxe",2005,"Sport touring",1290
"29890763e2b91f05458a5fadc4c384df","Honda","CBR600F",2013,"Sport",600
"298a4734dd89f79ce0c583026d2647c3","Triumph","Speedmaster",2004,"Classic",790
"299a9708ea7b0946b94c87e5391e3dc2","Indian","Chief Classic",2016,"Custom / cruiser",1810
"299d0a61569de9bc45446efe60efb9b4","MV Agusta","Agusta Brutale 800 RR SCS",2021,"Naked bike",800
"29a76f784aa4377487949931ae08b02a","Husqvarna","400 WR",1989,"Enduro / offroad",400
"29a9655d08a662af6120f43411f81350","Honda","CB 450 N (reduced effect)",1985,"Naked bike",450
"29aa505c7a2e3e5ae8e3371476109211","Triumph","Speedmaster",2005,"Custom / cruiser",870
"29b1f6b32a7c4c1f13af457fa3f3e225","Ducati","916 SPS",1997,"Sport",920
"29b2a89f8e633082fa5ea9157173730a","Honda","CB 400 N (reduced effect)",1981,"Classic",400
"29b3b6bb8c2216d34dc304fbf9039a78","Suzuki","Boulevard C50 Limited Edition",2008,"Custom / cruiser",820
"29b6c932fdaf55216cc4b8329eff40bf","Yamaha","XS 400 DOHC",1985,"Naked bike",400
"29b7e56e6bb0382ba725a99b17732225","Honda","VTX 1800 C",2007,"Custom / cruiser",1800
"29b8661c19b0493713aa9c9662f11cea","Ducati","900 Monster",1997,"Naked bike",900
"29bb5f3f0bc12abd788e9a0b23a2c140","Moto Guzzi","Guzzi Centauro",1997,"Naked bike",990
"29becb65a225298de6e0e7cdead28c7f","Suzuki","DR 650 R Dakar (reduced effect)",1992,"Enduro / offroad",640
"29befd0614d199ce8e92a5e94cbbbac3","Yamaha","XV 1100 Virago",1999,"Custom / cruiser",1060
"29c30ebb74ccf87fa6b69b836f6503f4","Yamaha","XV 1000 Virago",1988,"Classic",980
"29c4ff46598bbf54e889484db291ed0a","Moto Guzzi","Guzzi Sport 1100 Injection",1997,"Sport",1060
"29cab710c5f95c8077b8121c93ff8737","BMW","F 650 ST Strada",2000,"Enduro / offroad",650
"29cd2f5d5a1d8774ae002ca91edfa21d","Beta","REV 3 - 270",2007,"Trial",270
"29cdd0c0fa1e206edcac0f4c741f443c","Harley-Davidson","FLHTC 1340 Electra Glide Classic",1987,"Touring",1340
"29d549d9b8b3e580f62453f3c727718c","Kawasaki","620 Duke",1997,"Super motard",610
"29d6c052e4d7007e4476c35b9f1b4217","KTM","250 SX-F",2008,"Enduro / offroad",250
"29d853e9039beb352af49e9e2a6101e4","Malaguti","SpiderMax RS500",2009,"Scooter",490
"29d9460610c326a1ab7544714a7b3175","Suzuki","Burgman 200",2012,"Scooter",200
"29e1c12a0ad268585c8c68cbb1599ec5","Yamaha","FJ 1100 (reduced effect)",1985,"Sport touring",1100
"29e5d48334862ed4150cce72caf05615","Moto Guzzi","Guzzi V 50 III",1983,"Naked bike",490
"29e6094dc30d0e87d45a8533c6df3ded","Ducati","Multistrada V4 S Sport",2022,"Sport",1160
"29e74191147246b39ff81c81c2f922ba","Izuka","DP200",2008,"Enduro / offroad",200
"29e853fcbbd2597fabe42b58d2080b07","Honda","CRF230L",2011,"Enduro / offroad",220
"29f188683c5c112300d6c3421f8891a4","Laverda","1000 Jota-120",1982,"Classic",980
"29fa963f56b7d64962f299d4e69c3c84","Yamaha","Road Star S",2008,"Custom / cruiser",1670
"29fce248aae0207fa04a81965bd8ad5d","Honda","VF 1100 C",1984,"Custom / cruiser",1100
"29fe8b341522c33de873c160ad2c5a15","Yamaha","XJ6 Diversion",2012,"Naked bike",600
"29ff54c2ddf71878f06e518ed81bae9e","Honda","VFR 750 R - RC 30 (reduced effect)",1992,"Sport touring",750
"2a002cb82149a1291f19b80afc2c5635","Yamaha","MT09TR GT",2020,"Super motard",850
"2a0261264ad1396acbff3a69b4b2b788","Honda","CX 500 E",1982,"Classic",500
"2a041821f0adc9f85ab4abaecfe25747","Honda","Shadow Spirit 750",2006,"Custom / cruiser",750
"2a078d59e09c3f71eca983d59a9c0865","Honda","CBR 600 RR",2007,"Sport",600
"2a13285dabd4a7f79b3b899ee67e1e78","Husqvarna","SM 610 S",2001,"Super motard",580
"2a155cda8733defa2c2f0c4748708936","Suzuki","DR650S",2019,"Super motard",640
"2a231aa3e8eb6a5f922c10616bcaa825","BMW","R 100 RS",1987,"Touring",980
"2a24762969bee1282552bee9d957f27d","Harley-Davidson","FLHXI Street Glide",2006,"Custom / cruiser",1440
"2a2e1834220973447b3c4888baebfd75","Yamaha","WR250F",2010,"Enduro / offroad",250
"2a31eb98953866aea90d3c3b8a0b7ff3","MuZ","Skorpion Traveller 660",2000,"Sport touring",660
"2a3cbdfe2f7f47243d58672a10bbc977","Suzuki","Intruder M 1800 R",2006,"Custom / cruiser",1780
"2a3faeefd6df5d88787ac46f598e40de","Honda","CB 750 Nighthawk",2002,"Naked bike",750
"2a3fbf6334f83cec3abf86d312b204d8","Yamaha","YZ450F",2009,"Cross / motocross",450
"2a4be7201f0ff830ec6243cd74a9d236","Suzuki","RMX450Z",2015,"Cross / motocross",450
"2a57da0f541bae989bd41558878fe9fd","Suzuki","XF 650 Freewind",1999,"Enduro / offroad",640
"2a5fb10fbccdb8a5e4245bdd7d54d9e5","Honda","GL 1200 DX Gold Wing",1987,"Touring",1180
"2a639d59f0eb9eb6bf7751b3ae474698","Kawasaki","Vulcan 2000 Classic LT",2008,"Custom / cruiser",2050
"2a68c15c6d181baf4a0b818e6d89eaeb","Honda","CX 650 Turbo",1985,"Allround",670
"2a69ff8fb00571a3b87a4d4dcc47a675","Cosmos Muscle Bikes","Muscle Bikes 4RWF V8",2011,"Sport",5740
"2a6cd4879bd2de31a871b40c7d40dc1c","Kawasaki","KLR 250",2001,"Enduro / offroad",250
"2a6e0e172547df308f6c704873f6363a","Victory","Vegas 8-Ball",2015,"Custom / cruiser",1740
